order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_seq
153913,28001,prior,3,0,11,30.0,2
1564187,28201,prior,26,4,17,6.0,0
565393,28201,prior,27,0,17,3.0,1
1997746,28201,prior,28,4,18,18.0,2
3092814,28201,prior,29,0,11,17.0,3
2751037,28201,prior,30,5,13,12.0,4
2502227,28401,prior,1,4,14,,0
1041291,28401,prior,2,4,12,7.0,1
9578,28401,prior,3,1,12,25.0,2
828918,28601,prior,1,3,18,,0
1430135,28601,prior,2,1,8,5.0,1
130718,28601,prior,3,1,20,30.0,2
1720761,28801,prior,2,2,14,2.0,0
128976,28801,prior,3,3,18,8.0,1
933143,28801,prior,4,6,11,10.0,2
1008477,28801,prior,5,2,13,3.0,3
2923807,28801,prior,6,1,16,13.0,4
2928061,29001,prior,5,1,17,16.0,0
3091591,29001,prior,6,0,17,6.0,1
748732,29001,prior,7,6,9,30.0,2
2849615,29001,prior,8,6,10,14.0,3
609312,29001,prior,9,0,15,30.0,4
1690392,29201,prior,16,4,8,6.0,0
3161276,29201,prior,17,1,19,4.0,1
1197741,29201,prior,18,6,12,5.0,2
1886760,29201,prior,19,1,20,2.0,3
1483070,29201,prior,20,0,19,6.0,4
1455119,29401,prior,8,3,8,14.0,0
1411414,29401,prior,9,5,7,9.0,1
3365452,29401,prior,10,3,12,30.0,2
2840127,29401,prior,11,5,8,16.0,3
2007846,29401,prior,12,1,11,30.0,4
1844944,29601,prior,3,6,8,8.0,0
3296437,29601,prior,4,5,14,6.0,1
1362127,29601,prior,5,3,11,5.0,2
2019506,29601,prior,6,6,18,3.0,3
226242,29601,prior,7,3,15,4.0,4
1876370,29801,prior,6,5,7,30.0,0
2256963,29801,prior,7,5,8,14.0,1
254922,29801,prior,8,0,7,23.0,2
997994,29801,prior,9,1,6,30.0,3
2784101,29801,prior,10,5,20,11.0,4
2417291,30001,prior,10,5,12,4.0,0
2484242,30001,prior,11,2,7,18.0,1
475583,30001,prior,12,2,7,14.0,2
1234570,30001,prior,13,1,9,13.0,3
1940886,30001,prior,14,1,16,30.0,4
472466,30201,prior,10,0,11,21.0,0
3298433,30201,prior,11,4,10,4.0,1
800953,30201,prior,12,0,13,3.0,2
1668194,30201,prior,13,0,12,7.0,3
2700901,30201,prior,14,3,14,30.0,4
2133188,30401,prior,2,0,13,7.0,0
1075816,30401,prior,3,4,10,11.0,1
1763148,30401,prior,4,6,13,16.0,2
1410028,30401,prior,5,1,14,30.0,3
1941559,30401,prior,6,0,11,30.0,4
668142,30601,prior,8,0,12,12.0,0
584187,30601,prior,9,6,19,6.0,1
1167682,30601,prior,10,5,20,6.0,2
2605235,30601,prior,11,3,23,26.0,3
35325,30601,prior,12,0,14,30.0,4
1991793,30801,prior,11,5,19,1.0,0
401426,30801,prior,12,1,15,3.0,1
2781219,30801,prior,13,1,16,7.0,2
493526,30801,prior,14,4,18,30.0,3
969867,30801,prior,15,2,16,30.0,4
3058283,31001,prior,6,5,11,8.0,0
3398508,31001,prior,7,6,15,8.0,1
3179386,31001,prior,8,5,18,13.0,2
210323,31001,prior,9,6,9,29.0,3
11139,31001,prior,10,5,12,6.0,4
832545,31201,prior,1,6,18,,0
2188591,31201,prior,2,4,13,5.0,1
1423485,31201,prior,3,4,14,7.0,2
2643077,31201,prior,4,1,14,11.0,3
3238339,31401,prior,6,1,9,8.0,0
387248,31401,prior,7,5,10,4.0,1
3398553,31401,prior,8,2,17,30.0,2
3378683,31401,prior,9,3,11,29.0,3
1711811,31401,prior,10,1,11,5.0,4
1600104,31601,prior,3,1,19,6.0,0
1577578,31601,prior,4,2,17,15.0,1
507715,31601,prior,5,1,17,20.0,2
1814542,31601,prior,6,0,0,13.0,3
1451450,31601,prior,7,1,15,15.0,4
2506191,31801,prior,39,4,9,8.0,0
1765800,31801,prior,40,3,9,6.0,1
466324,31801,prior,41,0,13,4.0,2
531316,31801,prior,42,2,14,2.0,3
1978928,31801,prior,43,6,16,4.0,4
1737634,32001,prior,66,4,8,5.0,0
2916618,32001,prior,67,6,18,2.0,1
3241955,32001,prior,68,0,7,8.0,2
1968369,32001,prior,69,1,7,8.0,3
2385368,32001,prior,70,3,16,2.0,4
2026207,32201,prior,1,2,11,,0
1540574,32201,prior,2,5,18,30.0,1
1554319,32201,prior,3,0,10,30.0,2
1024779,32401,prior,1,3,15,,0
1517435,32401,prior,2,4,15,8.0,1
1617464,32401,prior,3,2,11,30.0,2
741644,32401,prior,4,5,10,17.0,3
1930995,32601,prior,5,3,10,1.0,0
2364285,32601,prior,6,0,18,18.0,1
3226923,32601,prior,7,2,16,30.0,2
1445488,32601,prior,8,3,16,1.0,3
3011226,32601,prior,9,6,9,30.0,4
3231146,32801,prior,1,2,20,,0
2125525,32801,prior,2,1,6,13.0,1
1373980,32801,prior,3,2,16,15.0,2
1987764,32801,prior,4,0,9,12.0,3
514938,33001,prior,16,4,11,10.0,0
2599869,33001,prior,17,5,13,15.0,1
970078,33001,prior,18,0,11,30.0,2
2426197,33001,prior,19,3,9,10.0,3
988831,33001,prior,20,0,11,30.0,4
2467726,33201,prior,1,4,18,,0
2626188,33201,prior,2,1,13,30.0,1
461879,33201,prior,3,6,14,12.0,2
2747532,33401,prior,28,5,19,20.0,0
2279230,33401,prior,29,2,21,4.0,1
3036542,33401,prior,30,3,9,8.0,2
2192693,33401,prior,31,1,9,5.0,3
2757494,33401,prior,32,3,10,16.0,4
2903187,33601,prior,1,0,18,,0
2623332,33601,prior,2,1,8,30.0,1
953179,33601,prior,3,1,7,14.0,2
2068469,33601,prior,4,3,14,30.0,3
1118187,33801,prior,1,3,8,,0
2516576,33801,prior,2,1,8,30.0,1
3420625,33801,prior,3,0,8,20.0,2
2015871,33801,prior,4,2,14,9.0,3
1447521,33801,prior,5,3,10,30.0,4
2612623,34001,prior,20,5,12,5.0,0
805390,34001,prior,21,0,6,2.0,1
259688,34001,prior,22,4,22,4.0,2
761687,34001,prior,23,6,9,9.0,3
1520718,34001,prior,24,5,8,6.0,4
2023264,34201,prior,4,4,16,3.0,0
2448769,34201,prior,5,0,13,3.0,1
854888,34201,prior,6,4,10,4.0,2
2637159,34201,prior,7,5,14,8.0,3
780416,34201,prior,8,4,18,6.0,4
1154149,34401,prior,1,2,19,,0
2170837,34401,prior,2,5,12,30.0,1
597306,34401,prior,3,2,12,30.0,2
3143641,34601,prior,1,2,16,,0
2171570,34601,prior,2,0,12,5.0,1
2771394,34601,prior,3,3,11,30.0,2
1924635,34601,prior,4,4,11,8.0,3
1218144,34601,prior,5,0,17,10.0,4
649849,34801,prior,2,0,18,30.0,0
2245888,34801,prior,3,3,20,10.0,1
2050062,34801,prior,4,1,20,30.0,2
2313878,34801,prior,5,3,17,30.0,3
2682715,34801,prior,6,0,15,30.0,4
3295073,35001,prior,1,3,12,,0
2083646,35001,prior,2,4,15,30.0,1
3408770,35001,prior,3,3,13,30.0,2
3224058,35201,prior,32,5,10,8.0,0
682348,35201,prior,33,3,8,5.0,1
233119,35201,prior,34,6,12,3.0,2
3117135,35201,prior,35,4,14,12.0,3
306579,35201,prior,36,4,11,7.0,4
3420013,35401,prior,33,0,17,6.0,0
916440,35401,prior,34,1,16,8.0,1
1612434,35401,prior,35,1,16,7.0,2
1409756,35401,prior,36,0,15,20.0,3
2849888,35401,prior,37,6,11,30.0,4
813286,35601,prior,2,1,12,30.0,0
3043460,35601,prior,3,2,9,30.0,1
770915,35601,prior,4,4,10,30.0,2
2789445,35601,prior,5,4,11,14.0,3
1384783,35601,prior,6,1,10,25.0,4
867406,35801,prior,1,0,12,,0
909266,35801,prior,2,5,18,5.0,1
2381605,35801,prior,3,4,12,20.0,2
62140,36001,prior,1,1,9,,0
868360,36001,prior,2,4,19,30.0,1
3260029,36001,prior,3,4,19,30.0,2
3265300,36201,prior,3,6,7,13.0,0
3200108,36201,prior,4,3,7,30.0,1
436742,36201,prior,5,6,16,10.0,2
120106,36201,prior,6,1,17,30.0,3
2149057,36201,prior,7,0,10,30.0,4
527737,36401,prior,14,1,15,7.0,0
2878534,36401,prior,15,4,17,10.0,1
1662851,36401,prior,16,3,17,30.0,2
1633512,36401,prior,17,2,22,20.0,3
340267,36401,prior,18,3,17,15.0,4
251667,36601,prior,3,6,11,14.0,0
3302340,36601,prior,4,0,18,30.0,1
888392,36601,prior,5,0,15,21.0,2
98275,36601,prior,6,4,11,30.0,3
1853278,36601,prior,7,5,13,30.0,4
2020614,36801,prior,37,6,17,2.0,0
1524259,36801,prior,38,3,11,4.0,1
966490,36801,prior,39,0,14,4.0,2
3193411,36801,prior,40,0,15,7.0,3
763693,36801,prior,41,4,18,11.0,4
732131,37001,prior,12,0,14,13.0,0
384186,37001,prior,13,4,16,11.0,1
2139836,37001,prior,14,3,22,13.0,2
1286912,37001,prior,15,2,14,13.0,3
2943128,37001,prior,16,5,14,17.0,4
2189115,37201,prior,11,3,11,7.0,0
791699,37201,prior,12,2,14,6.0,1
2287239,37201,prior,13,2,11,14.0,2
2661588,37201,prior,14,4,11,16.0,3
2881462,37201,prior,15,3,9,6.0,4
3154214,37401,prior,4,5,16,15.0,0
3261166,37401,prior,5,1,18,17.0,1
2259538,37401,prior,6,5,16,11.0,2
1666244,37401,prior,7,4,15,13.0,3
160618,37401,prior,8,1,16,18.0,4
1210566,37601,prior,5,1,10,5.0,0
3238719,37601,prior,6,3,14,2.0,1
1086709,37601,prior,7,1,12,5.0,2
2225858,37601,prior,8,3,13,9.0,3
3390501,37601,prior,9,2,11,6.0,4
2084515,37801,prior,36,6,14,7.0,0
1926828,37801,prior,37,0,12,8.0,1
2589207,37801,prior,38,6,14,6.0,2
250646,37801,prior,39,6,21,7.0,3
1592410,37801,prior,40,5,11,6.0,4
2651200,38001,prior,7,1,16,22.0,0
2542247,38001,prior,8,1,17,21.0,1
2850147,38001,prior,9,1,21,7.0,2
3093213,38001,prior,10,5,12,4.0,3
2991603,38001,prior,11,2,17,25.0,4
1686040,38201,prior,2,5,15,11.0,0
1887534,38201,prior,3,0,16,30.0,1
1886770,38201,prior,4,2,11,9.0,2
1185821,38201,prior,5,3,14,8.0,3
2619629,38201,prior,6,3,12,7.0,4
2201254,38401,prior,6,1,10,0.0,0
2352174,38401,prior,7,0,22,20.0,1
1583486,38401,prior,8,0,14,30.0,2
912857,38401,prior,9,5,10,5.0,3
3135213,38401,prior,10,0,14,30.0,4
1826502,38601,prior,1,0,11,,0
2291225,38601,prior,2,0,13,30.0,1
488655,38601,prior,3,0,10,30.0,2
3120692,38601,prior,4,0,10,30.0,3
1867088,38601,prior,5,0,16,30.0,4
1081638,38801,prior,1,2,16,,0
1736529,38801,prior,2,4,16,30.0,1
3199771,38801,prior,3,6,14,2.0,2
758392,38801,prior,4,1,20,9.0,3
2513442,39001,prior,29,4,14,7.0,0
506010,39001,prior,30,6,11,9.0,1
1908280,39001,prior,31,6,16,7.0,2
1970428,39001,prior,32,1,13,9.0,3
3184410,39001,prior,33,1,15,7.0,4
631243,39201,prior,2,0,11,7.0,0
398070,39201,prior,3,6,11,6.0,1
3032011,39201,prior,4,5,16,6.0,2
214149,39201,prior,5,5,8,21.0,3
583584,39201,prior,6,0,16,9.0,4
361491,39401,prior,1,0,16,,0
929652,39401,prior,2,2,17,23.0,1
1608907,39401,prior,3,5,17,10.0,2
3358708,39401,prior,4,6,13,22.0,3
1721951,39401,prior,5,3,19,4.0,4
2847808,39601,prior,8,2,16,15.0,0
1790532,39601,prior,9,3,20,8.0,1
1813450,39601,prior,10,2,15,20.0,2
1944826,39601,prior,11,2,16,21.0,3
281340,39601,prior,12,1,17,27.0,4
2548721,39801,prior,77,1,9,5.0,0
1869185,39801,prior,78,3,11,2.0,1
218231,39801,prior,79,1,9,5.0,2
278202,39801,prior,80,3,10,2.0,3
472019,39801,prior,81,5,14,2.0,4
1785343,40001,prior,17,1,13,18.0,0
305674,40001,prior,18,4,15,3.0,1
2837121,40001,prior,19,6,10,2.0,2
809613,40001,prior,20,0,12,8.0,3
3109521,40001,prior,21,4,18,4.0,4
2865422,40201,prior,8,4,13,7.0,0
1607900,40201,prior,9,5,17,15.0,1
1480554,40201,prior,10,2,23,4.0,2
2454625,40201,prior,11,3,7,22.0,3
1591213,40201,prior,12,1,9,5.0,4
2088068,40401,prior,32,3,20,4.0,0
1567073,40401,prior,33,1,0,12.0,1
572326,40401,prior,34,6,0,12.0,2
3331370,40401,prior,35,6,10,7.0,3
1101467,40401,prior,36,6,17,7.0,4
1332097,40601,prior,7,5,14,17.0,0
3385553,40601,prior,8,1,14,30.0,1
1811439,40601,prior,9,1,12,21.0,2
1411669,40601,prior,10,4,10,30.0,3
2123920,40601,prior,11,6,22,23.0,4
2447113,40801,prior,3,0,6,5.0,0
962562,40801,prior,4,6,6,6.0,1
1063139,40801,prior,5,5,21,13.0,2
1538213,40801,prior,6,6,9,8.0,3
922067,40801,prior,7,3,23,11.0,4
2395339,41001,prior,1,2,16,,0
2723469,41001,prior,2,4,16,30.0,1
1448386,41001,prior,3,1,17,18.0,2
527713,41201,prior,1,1,11,,0
3092158,41201,prior,2,2,21,8.0,1
806708,41201,prior,3,1,18,30.0,2
1405320,41201,prior,4,3,22,30.0,3
2837160,41401,prior,3,1,9,7.0,0
1265599,41401,prior,4,1,15,30.0,1
963628,41401,prior,5,2,10,29.0,2
2748066,41401,prior,6,5,14,10.0,3
82013,41401,prior,7,1,10,17.0,4
3401318,41601,prior,10,4,21,10.0,0
2330083,41601,prior,11,2,21,12.0,1
2357772,41601,prior,12,0,16,12.0,2
2673508,41601,prior,13,1,20,8.0,3
405524,41601,prior,14,0,22,13.0,4
1142648,41801,prior,16,1,10,5.0,0
3211544,41801,prior,17,0,12,6.0,1
1724455,41801,prior,18,0,9,28.0,2
3283835,41801,prior,19,4,14,25.0,3
263542,41801,prior,20,4,15,7.0,4
1753715,42001,prior,1,0,16,,0
1063510,42001,prior,2,0,11,7.0,1
1613998,42001,prior,3,0,11,14.0,2
2391093,42201,prior,58,3,13,5.0,0
1476089,42201,prior,59,2,10,6.0,1
519866,42201,prior,60,2,13,0.0,2
1254324,42201,prior,61,5,15,3.0,3
2578460,42201,prior,62,0,9,2.0,4
855179,42401,prior,1,5,11,,0
1810304,42401,prior,2,4,22,30.0,1
2068874,42401,prior,3,4,13,30.0,2
1540178,42401,prior,4,6,9,30.0,3
1406048,42401,prior,5,2,22,30.0,4
2426469,42601,prior,11,5,10,12.0,0
1987124,42601,prior,12,5,8,7.0,1
1113805,42601,prior,13,1,19,3.0,2
3067751,42601,prior,14,5,7,18.0,3
2879974,42601,prior,15,4,20,6.0,4
2972959,42801,prior,19,5,15,11.0,0
2572872,42801,prior,20,1,8,30.0,1
643241,42801,prior,21,4,15,10.0,2
3081017,42801,prior,22,5,15,8.0,3
438385,42801,prior,23,4,7,6.0,4
1884336,43001,prior,22,6,12,5.0,0
301886,43001,prior,23,6,21,7.0,1
562403,43001,prior,24,0,10,8.0,2
510000,43001,prior,25,6,23,6.0,3
213862,43001,prior,26,0,0,8.0,4
712198,43201,prior,28,2,14,10.0,0
893618,43201,prior,29,0,21,5.0,1
2659541,43201,prior,30,4,10,4.0,2
2741607,43201,prior,31,0,22,3.0,3
1433785,43201,prior,32,5,15,5.0,4
2413570,43401,prior,2,2,12,25.0,0
925176,43401,prior,3,2,16,30.0,1
2484384,43401,prior,4,3,13,30.0,2
3366557,43401,prior,5,2,14,13.0,3
3355261,43401,prior,6,2,14,30.0,4
1638004,43601,prior,5,6,7,6.0,0
2063160,43601,prior,6,6,9,7.0,1
1164567,43601,prior,7,6,9,7.0,2
914346,43601,prior,8,6,9,7.0,3
158019,43601,prior,9,6,9,7.0,4
1572649,43801,prior,1,1,14,,0
1377720,43801,prior,2,0,10,30.0,1
1360008,43801,prior,3,1,8,8.0,2
2603638,43801,prior,4,2,9,8.0,3
2607456,43801,prior,5,4,15,9.0,4
2640546,44001,prior,13,6,12,11.0,0
3188052,44001,prior,14,1,20,2.0,1
1679781,44001,prior,15,2,18,30.0,2
3223154,44001,prior,16,1,21,6.0,3
701183,44001,prior,17,5,17,11.0,4
2852947,44201,prior,1,5,8,,0
2693950,44201,prior,2,1,8,17.0,1
841288,44201,prior,3,1,8,7.0,2
486300,44201,prior,4,1,11,14.0,3
41507,44401,prior,1,5,7,,0
558958,44401,prior,2,2,12,30.0,1
182367,44401,prior,3,0,8,30.0,2
1700986,44401,prior,4,2,7,30.0,3
609248,44601,prior,43,3,15,10.0,0
1865955,44601,prior,44,3,11,14.0,1
681873,44601,prior,45,0,8,11.0,2
1021338,44601,prior,46,3,20,10.0,3
470400,44601,prior,47,5,7,9.0,4
2883959,44801,prior,22,1,8,19.0,0
3206688,44801,prior,23,3,12,23.0,1
2271471,44801,prior,24,1,13,26.0,2
63918,44801,prior,25,4,10,24.0,3
2395334,44801,prior,26,6,7,30.0,4
2245726,45001,prior,31,1,13,10.0,0
3074223,45001,prior,32,3,13,2.0,1
2644657,45001,prior,33,4,12,8.0,2
853659,45001,prior,34,2,9,5.0,3
3147097,45001,prior,35,4,13,9.0,4
283142,45201,prior,30,0,15,11.0,0
663823,45201,prior,31,0,17,14.0,1
2358409,45201,prior,32,3,13,3.0,2
189937,45201,prior,33,1,13,5.0,3
3162841,45201,prior,34,5,15,11.0,4
560110,45401,prior,3,1,21,30.0,0
424385,45401,prior,4,4,10,30.0,1
1425788,45401,prior,5,6,12,2.0,2
3064301,45401,prior,6,4,19,30.0,3
851627,45401,prior,7,3,8,30.0,4
440188,45601,prior,4,5,15,8.0,0
2990543,45601,prior,5,4,13,6.0,1
1001950,45601,prior,6,4,12,14.0,2
1314935,45601,prior,7,3,14,6.0,3
3309631,45601,prior,8,0,13,4.0,4
378452,45801,prior,8,3,8,4.0,0
3226392,45801,prior,9,5,15,2.0,1
229961,45801,prior,10,0,21,2.0,2
2987488,45801,prior,11,4,15,11.0,3
2960897,45801,prior,12,4,9,7.0,4
813696,46001,prior,4,0,10,15.0,0
2165317,46001,prior,5,0,14,28.0,1
1836267,46001,prior,6,5,18,12.0,2
383474,46001,prior,7,5,13,7.0,3
679471,46001,prior,8,4,10,6.0,4
2343502,46201,prior,1,3,18,,0
428281,46201,prior,2,2,19,13.0,1
656879,46201,prior,3,1,18,13.0,2
2846071,46401,prior,11,5,10,19.0,0
1254523,46401,prior,12,3,21,5.0,1
2186989,46401,prior,13,6,9,3.0,2
571834,46401,prior,14,5,12,30.0,3
2251161,46401,prior,15,5,12,7.0,4
2360538,46601,prior,1,1,9,,0
677283,46601,prior,2,5,9,30.0,1
3294074,46601,prior,3,5,9,7.0,2
986512,46801,prior,23,1,18,8.0,0
493304,46801,prior,24,5,11,18.0,1
2434056,46801,prior,25,3,19,30.0,2
2661845,46801,prior,26,4,19,15.0,3
1319867,46801,prior,27,6,1,16.0,4
1863620,47001,prior,1,5,15,,0
2252651,47001,prior,2,6,10,8.0,1
331777,47001,prior,3,0,18,8.0,2
735887,47001,prior,4,1,17,30.0,3
2150236,47201,prior,24,0,15,5.0,0
1740154,47201,prior,25,4,10,18.0,1
253399,47201,prior,26,5,14,8.0,2
2781437,47201,prior,27,2,10,11.0,3
1746331,47201,prior,28,6,16,4.0,4
2981461,47401,prior,1,2,13,,0
3243719,47401,prior,2,2,15,30.0,1
2252424,47401,prior,3,2,19,30.0,2
895462,47401,prior,4,2,7,7.0,3
499689,47601,prior,1,6,14,,0
1157890,47601,prior,2,0,10,8.0,1
3086099,47601,prior,3,1,19,8.0,2
1809560,47801,prior,2,5,23,23.0,0
1217206,47801,prior,3,3,15,12.0,1
2966286,47801,prior,4,4,17,22.0,2
95735,47801,prior,5,6,7,23.0,3
2016520,47801,prior,6,0,21,30.0,4
2247045,48001,prior,1,1,6,,0
1211789,48001,prior,2,3,8,30.0,1
1511691,48001,prior,3,1,13,30.0,2
475770,48201,prior,35,4,16,16.0,0
2629677,48201,prior,36,6,15,2.0,1
2734741,48201,prior,37,5,19,6.0,2
366023,48201,prior,38,0,14,2.0,3
684581,48201,prior,39,5,14,30.0,4
2203627,48401,prior,43,0,23,3.0,0
1157956,48401,prior,44,4,11,11.0,1
3329536,48401,prior,45,5,10,1.0,2
3059042,48401,prior,46,6,21,1.0,3
287136,48401,prior,47,4,11,5.0,4
953811,48601,prior,12,0,8,21.0,0
3005977,48601,prior,13,1,11,22.0,1
1485841,48601,prior,14,6,8,30.0,2
1069125,48601,prior,15,0,18,15.0,3
2279238,48601,prior,16,0,11,21.0,4
15966,48801,prior,7,1,9,21.0,0
1280161,48801,prior,8,6,12,19.0,1
3272717,48801,prior,9,3,17,25.0,2
2436785,48801,prior,10,4,10,30.0,3
3392298,48801,prior,11,4,8,21.0,4
121703,49001,prior,28,5,13,7.0,0
1576602,49001,prior,29,2,13,18.0,1
1987893,49001,prior,30,6,12,4.0,2
2421785,49001,prior,31,1,14,9.0,3
727876,49001,prior,32,0,20,6.0,4
3232847,49201,prior,31,5,15,6.0,0
942433,49201,prior,32,0,11,9.0,1
2921985,49201,prior,33,6,17,6.0,2
593253,49201,prior,34,6,17,7.0,3
654100,49201,prior,35,6,16,7.0,4
2908254,49401,prior,4,6,17,5.0,0
1700940,49401,prior,5,0,20,8.0,1
863115,49401,prior,6,5,11,5.0,2
857370,49401,prior,7,4,9,6.0,3
1832199,49401,prior,8,6,9,2.0,4
46749,49601,prior,6,1,11,8.0,0
333497,49601,prior,7,0,12,20.0,1
838493,49601,prior,8,2,12,9.0,2
2629413,49601,prior,9,2,12,30.0,3
2275681,49601,prior,10,1,14,20.0,4
1947110,49801,prior,1,5,20,,0
691421,49801,prior,2,6,22,22.0,1
1189420,49801,prior,3,0,18,30.0,2
3373911,49801,prior,4,0,15,30.0,3
1330382,49801,prior,5,6,16,13.0,4
2745656,50001,prior,6,1,6,4.0,0
2616037,50001,prior,7,1,6,0.0,1
1018377,50001,prior,8,4,8,10.0,2
336243,50001,prior,9,4,9,7.0,3
2285497,50001,prior,10,5,8,8.0,4
2174670,50201,prior,3,1,18,30.0,0
3776,50201,prior,4,1,18,28.0,1
1511021,50201,prior,5,1,18,7.0,2
527161,50201,prior,6,6,14,12.0,3
2652527,50201,prior,7,1,18,9.0,4
1930719,50401,prior,3,1,17,23.0,0
230023,50401,prior,4,1,10,30.0,1
363900,50401,prior,5,0,17,30.0,2
3400028,50401,prior,6,5,16,19.0,3
1430414,50401,prior,7,2,14,30.0,4
1040594,50601,prior,1,4,22,,0
2765780,50601,prior,2,3,21,6.0,1
2469260,50601,prior,3,1,17,5.0,2
1751652,50601,prior,4,2,16,8.0,3
2268968,50601,prior,5,3,16,8.0,4
624612,50801,prior,13,3,14,6.0,0
656318,50801,prior,14,4,18,1.0,1
1987326,50801,prior,15,1,14,4.0,2
1374934,50801,prior,16,6,10,5.0,3
2072591,50801,prior,17,0,16,8.0,4
1590602,51001,prior,4,3,10,14.0,0
366013,51001,prior,5,1,18,5.0,1
178615,51001,prior,6,5,14,11.0,2
3032609,51001,prior,7,2,12,18.0,3
1178446,51001,prior,8,6,14,30.0,4
575069,51201,prior,11,0,8,22.0,0
1369944,51201,prior,12,6,13,13.0,1
3051088,51201,prior,13,6,12,7.0,2
1183483,51201,prior,14,0,8,8.0,3
1254699,51201,prior,15,4,14,11.0,4
2016515,51401,prior,1,0,21,,0
848451,51401,prior,2,6,12,13.0,1
1513798,51401,prior,3,4,8,26.0,2
2957510,51401,prior,4,6,11,9.0,3
1066458,51601,prior,75,5,11,3.0,0
1938621,51601,prior,76,1,7,10.0,1
3161931,51601,prior,77,2,11,8.0,2
1722712,51601,prior,78,4,10,9.0,3
1076504,51601,prior,79,5,16,8.0,4
958267,51801,prior,5,5,17,6.0,0
2680852,51801,prior,6,2,17,30.0,1
3008479,51801,prior,7,3,19,15.0,2
1346392,51801,prior,8,1,19,5.0,3
2273479,51801,prior,9,3,16,9.0,4
1342062,52001,prior,2,2,0,3.0,0
662767,52001,prior,3,0,10,12.0,1
1729376,52001,prior,4,0,10,14.0,2
44927,52001,prior,5,1,14,8.0,3
1588836,52001,prior,6,6,9,5.0,4
283112,52201,prior,6,6,8,30.0,0
1225189,52201,prior,7,3,8,25.0,1
2609743,52201,prior,8,6,14,10.0,2
2197297,52201,prior,9,0,21,30.0,3
1198893,52201,prior,10,2,21,9.0,4
2481127,52401,prior,21,3,12,20.0,0
3396708,52401,prior,22,6,13,17.0,1
3194339,52401,prior,23,6,17,14.0,2
55230,52401,prior,24,0,14,8.0,3
683011,52401,prior,25,6,10,13.0,4
1350826,52601,prior,3,6,20,0.0,0
1615652,52601,prior,4,0,10,8.0,1
43556,52601,prior,5,0,7,7.0,2
43285,52601,prior,6,0,10,14.0,3
1767967,52601,prior,7,6,9,6.0,4
2934456,52801,prior,1,0,18,,0
919837,52801,prior,2,0,15,7.0,1
510939,52801,prior,3,0,14,14.0,2
2691761,52801,prior,4,3,14,30.0,3
1969118,53001,prior,95,6,8,2.0,0
1290570,53001,prior,96,6,11,0.0,1
566509,53001,prior,97,5,13,6.0,2
1370776,53001,prior,98,5,15,0.0,3
1240040,53001,prior,99,6,10,1.0,4
235895,53201,prior,4,0,19,7.0,0
2857046,53201,prior,5,5,18,26.0,1
2303372,53201,prior,6,0,14,30.0,2
140938,53201,prior,7,0,15,30.0,3
2052074,53201,prior,8,5,13,30.0,4
1679583,53401,prior,7,2,16,30.0,0
1921168,53401,prior,8,6,15,30.0,1
1288983,53401,prior,9,2,14,30.0,2
414239,53401,prior,10,2,11,30.0,3
1633283,53401,prior,11,3,14,15.0,4
916321,53601,prior,4,4,18,30.0,0
2155831,53601,prior,5,1,7,18.0,1
779827,53601,prior,6,0,21,30.0,2
3064304,53601,prior,7,2,14,30.0,3
808662,53601,prior,8,0,15,19.0,4
1860116,53801,prior,10,0,13,30.0,0
2320820,53801,prior,11,3,10,17.0,1
2841306,53801,prior,12,2,16,30.0,2
1252145,53801,prior,13,3,10,8.0,3
1895786,53801,prior,14,4,16,8.0,4
2097840,54001,prior,74,4,10,2.0,0
385233,54001,prior,75,2,12,12.0,1
3143265,54001,prior,76,4,12,23.0,2
1873015,54001,prior,77,4,23,7.0,3
1259215,54001,prior,78,4,10,30.0,4
1999289,54201,prior,3,6,16,21.0,0
1551285,54201,prior,4,0,11,8.0,1
1273565,54201,prior,5,0,11,14.0,2
656297,54201,prior,6,2,12,30.0,3
937454,54201,prior,7,2,15,30.0,4
477273,54401,prior,1,0,0,,0
505702,54401,prior,2,6,22,6.0,1
838248,54401,prior,3,1,14,30.0,2
489096,54601,prior,5,3,14,4.0,0
3307420,54601,prior,6,4,14,1.0,1
1161541,54601,prior,7,1,12,30.0,2
675689,54601,prior,8,1,14,7.0,3
489311,54601,prior,9,4,10,24.0,4
251494,54801,prior,28,1,12,2.0,0
1019322,54801,prior,29,1,8,7.0,1
1757978,54801,prior,30,3,13,9.0,2
1334554,54801,prior,31,3,18,14.0,3
1549028,54801,prior,32,2,18,13.0,4
931460,55001,prior,1,0,8,,0
453746,55001,prior,2,0,20,30.0,1
3133385,55001,prior,3,6,22,30.0,2
1296164,55201,prior,1,2,15,,0
2366101,55201,prior,2,0,16,30.0,1
2631306,55201,prior,3,0,17,7.0,2
2651625,55201,prior,4,2,15,30.0,3
2730603,55401,prior,1,3,16,,0
415063,55401,prior,2,3,14,14.0,1
1204087,55401,prior,3,1,11,30.0,2
774901,55601,prior,1,3,14,,0
1471030,55601,prior,2,1,10,30.0,1
2895549,55601,prior,3,2,16,15.0,2
1274801,55801,prior,6,0,17,15.0,0
2801043,55801,prior,7,6,18,20.0,1
274112,55801,prior,8,2,19,10.0,2
1634590,55801,prior,9,3,18,22.0,3
3227263,55801,prior,10,5,18,30.0,4
888592,56001,prior,3,0,9,13.0,0
